geonameid,name,asciiname,alternatenames,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date
3663105,Oriente,Oriente,,-906.667,-68.4,P,PPL,BR,,4,1300706,,,0,,124,America/Eirunepe,03/08/2012
3663106,Seringal Oriente,Seringal Oriente,,-883.389,-7.276.333,S,FRM,BR,,1,1200351,,,0,,216,America/Eirunepe,03/08/2012
3663107,Serra Oramoreica,Serra Oramoreica,,413.333,-6.126.667,T,UPLD,BR,,25,,,,0,,197,America/Boa_Vista,17/12/1993
3663108,Serra Onori,Serra Onori,Serra Onori$Serra Onory,0.63333,-66.2,T,MT,BR,BR,4,1303809,,,0,,118,America/Boa_Vista,03/08/2012
3663109,Ilha Onofre,Ilha Onofre,Ilha Onofre,0.96667,-6.138.333,T,ISL,BR,,25,,,,0,,55,America/Boa_Vista,05/12/2018
3663110,Onças Anabranch,Oncas Anabranch,Parana das Oncas$Paraná das Onças,-372.397,-6.249.165,H,STMA,BR,,4,1301308,,,0,,32,America/Manaus,21/11/2014
3663111,Ilha das Onças,Ilha das Oncas,Ilha das Oncas$Ilha das Onças,-592.339,-6.164.704,T,ISL,BR,,4,,,,0,,48,America/Manaus,04/04/2013
3663112,Ilha das Onças,Ilha das Oncas,Ilha das Oncas$Ilha das Onças,-371.667,-6.236.667,T,ISL,BR,,4,,,,0,,27,America/Manaus,05/12/2018
3663113,Ilha das Onças,Ilha das Oncas,Ilha das Oncas$Ilha das Onças,-2.65,-6.538.333,T,ISL,BR,,4,,,,0,,30,America/Manaus,05/12/2018
3663114,Ilha das Onças,Ilha das Oncas,Ilha das Oncas$Ilha das Onças,-183.333,-6.138.333,T,ISL,BR,,4,,,,0,,15,America/Manaus,05/12/2018
3663115,Ilha das Onças,Ilha das Oncas,Ilha das Oncas$Ilha das Onças,-166.972,-6.920.333,T,ISL,BR,,4,,,,0,,63,America/Porto_Velho,05/12/2018
3663116,Cachoeira das Onças,Cachoeira das Oncas,,333.333,-6.188.333,H,FLLS,BR,,25,,,,0,,200,America/Boa_Vista,17/12/1993
3663117,Onças,Oncas,,-591.667,-6.156.667,P,PPL,BR,,4,1302702,,,0,,44,America/Manaus,03/08/2012
3663118,Onças,Oncas,Onca$Oncas$Onça$Onças,-274.975,-6.534.641,P,PPL,BR,,4,1304260,,,0,,41,America/Manaus,07/10/2013
3663119,Lago da Onça,Lago da Onca,,-427.667,-6.648.167,H,LK,BR,,4,,,,0,,57,America/Porto_Velho,15/08/1996
3663120,Igarapé da Onça,Igarape da Onca,,-976.667,-6.403.333,H,STM,BR,,24,,,,0,,161,America/Porto_Velho,17/12/1993
3663121,Igarapé da Onça,Igarape da Onca,,-973.333,-6.166.667,H,STM,BR,,24,,,,0,,155,America/Porto_Velho,17/12/1993
3663122,Igarapé da Onça,Igarape da Onca,,-953.333,-6.261.667,H,STM,BR,,24,,,,0,,156,America/Porto_Velho,17/12/1993
3663123,Igarapé da Onça,Igarape da Onca,,-951.667,-70.05,H,STM,BR,,1,,,,0,,215,America/Rio_Branco,17/12/1993
3663124,Cachoeira da Onça,Cachoeira da Onca,,-971.667,-6.166.667,H,FLLS,BR,,24,,,,0,,134,America/Porto_Velho,17/12/1993
3663125,Oloialermong,Oloialermong,Oloialermong$Oloyalemong,426.667,-6.083.333,P,PPL,BR,BR,25,1400456,,,0,,132,America/Boa_Vista,03/08/2012
3663126,Ôlho d’Água,Olho d'Agua,,383.333,-6.021.667,P,PPL,BR,,25,1400407,,,0,,119,America/Boa_Vista,03/08/2012
3663127,Olea,Olea,Elela$Olea,441.667,-60.15,P,PPL,BR,BR,25,1400704,,,0,,608,America/Boa_Vista,03/08/2012
3663128,Ilha Oipotuba,Ilha Oipotuba,Ilha Oipotuba,-3.75,-6.238.333,T,ISL,BR,,4,,,,0,,31,America/Manaus,05/12/2018
3663129,Rio Oconei,Rio Oconei,,383.333,-6.266.667,H,STM,BR,,25,,,,0,,315,America/Boa_Vista,17/12/1993
3663130,Ôco do Mundo,Oco do Mundo,,-803.333,-67.25,P,PPL,BR,,4,1303502,,,0,,113,America/Manaus,03/08/2012
3663131,Seringal Ocidente,Seringal Ocidente,,-854.833,-7.280.694,S,FRM,BR,,1,1200393,,,0,,205,America/Eirunepe,03/08/2012
3663132,Observatório Sumaúma,Observatorio Sumauma,,-0.36667,-6.278.333,P,PPL,BR,,4,1300409,,,0,,41,America/Manaus,03/08/2012
3663133,Novo Pôrto,Novo Porto,,-848.333,-7.048.333,P,PPL,BR,,1,1200302,,,0,,211,America/Rio_Branco,03/08/2012
3663134,Novo Paraíso,Novo Paraiso,Colonia Rio Branco$Colonia Rio-Jana$Novo Paraiso$Novo Paraíso,-336.786,-6.798.305,P,PPL,BR,,4,1302306,,,0,,83,America/Manaus,11/06/2020
3663135,Novo Paraíso,Novo Paraiso,,-287.801,-6.587.003,P,PPL,BR,,4,1302207,,,0,,51,America/Manaus,07/10/2013
3663136,Igarapé Novo Mundo,Igarape Novo Mundo,,-951.667,-64.25,H,STM,BR,,24,,,,0,,95,America/Porto_Velho,17/12/1993
3663137,Novo Marapi,Novo Marapi,,-176.418,-6.573.824,P,PPL,BR,,4,1302801,,,0,,71,America/Manaus,07/10/2013
3663138,Novo Jaruapuca,Novo Jaruapuca,Jurua Puca$Jurua-Puka$Juruá Puca$Novo Jaruapuca,-283.186,-6.589.293,P,PPL,BR,,4,1302207,,,0,,42,America/Manaus,07/10/2013
3663139,Novo Intento,Novo Intento,Novo Intento$Novo Itento,-666.667,-64.5,P,PPL,BR,BR,4,1300904,,,0,,69,America/Manaus,03/08/2012
3663140,Ilha Novo Destino,Ilha Novo Destino,Ilha Novo Destino,103.333,-6.136.667,T,ISL,BR,,25,,,,0,,39,America/Boa_Vista,05/12/2018
3663141,Novo Destino,Novo Destino,,-7.1,-7.176.667,P,PPL,BR,,4,1301803,,,0,,165,America/Eirunepe,03/08/2012
3663142,Novo Aripuanã,Novo Aripuana,Boca Aripuana$Boca Aripuanã$Foz do Aripuana$Foz do Aripuanã$NVP,-512.056,-6.037.972,P,PPL,BR,,4,1303304,,,11044,,32,America/Manaus,03/12/2016
3663143,Novo Areal,Novo Areal,,-668.811,-64.591,P,PPL,BR,,4,1300904,,,0,,66,America/Manaus,07/10/2013
3663144,Novo Apuá,Novo Apua,,-838.333,-65.75,P,PPL,BR,,4,1302405,,,0,,90,America/Manaus,03/08/2012
3663145,Novo Airão,Novo Airao,Airao$Airão$Ayrao$Ayrão,-262.139,-6.094.417,P,PPL,BR,BR,4,1303205,,,0,,36,America/Manaus,03/08/2012
3663146,Rio Novo,Rio Novo,,-491.667,-70.55,H,STM,BR,,4,,,,0,,140,America/Porto_Velho,17/12/1993
3663147,Cachoeira Nova Vida,Cachoeira Nova Vida,,-941.667,-63.6,H,FLLS,BR,,24,,,,0,,116,America/Porto_Velho,17/12/1993
3663148,Nova Vida,Nova Vida,,-837.889,-7.279.083,P,PPL,BR,,1,1200393,,,0,,208,America/Rio_Branco,03/08/2012
3663149,Nova Vida,Nova Vida,,-395.898,-6.642.076,P,PPL,BR,,4,1302207,,,0,,63,America/Manaus,07/10/2013
3663150,Ilha Nova Paratari,Ilha Nova Paratari,Ilha Nova Baratari$Ilha Nova Paratari$Ilha do Pratari,-358.333,-6.088.333,T,ISL,BR,BR,4,,,,0,,7,America/Manaus,19/01/2012
3663151,Olinda,Olinda,Nova Olinda$Olinda$??????,-643.333,-6.848.333,P,PPL,BR,BR,4,1301951,,,0,,107,America/Manaus,03/08/2012
3663152,Nova Olinda,Nova Olinda,,-55.825,-6.433.639,P,PPL,BR,,4,1304104,,,0,,45,America/Manaus,03/08/2012
3663153,Nova Olinda,Nova Olinda,,-341.667,-6.788.333,P,PPL,BR,,4,1302306,,,0,,84,America/Manaus,03/08/2012
3663154,Nova Lição,Nova Licao,,-7.65,-7.328.333,P,PPL,BR,,1,1200336,,,0,,239,America/Rio_Branco,03/08/2012
3663155,Nova Holanda,Nova Holanda,Nova Holanda$Nova Holandia$Nova Hollanda$Nova Hollandia,-896.667,-62.75,P,PPL,BR,BR,24,1101104,,,0,,109,America/Porto_Velho,03/08/2012
3663156,Ilha Nova Fazenda,Ilha Nova Fazenda,Ilha Nova Fazenda,346.667,-6.088.333,T,ISL,BR,,25,,,,0,,75,America/Boa_Vista,05/12/2018
3663157,Nova Esperança,Nova Esperanca,,-8.15,-6.303.333,P,PPL,BR,,24,1100205,,,0,,52,America/Porto_Velho,03/08/2012
3663158,Nova Cintra,Nova Cintra,,258.333,-6.003.333,P,PPL,BR,,25,1400159,,,0,,122,America/Boa_Vista,03/08/2012
3663159,Igarapé Nova Amélia,Igarape Nova Amelia,,-9.2,-68.9,H,STM,BR,,1,,,,0,,190,America/Rio_Branco,17/12/1993
3663160,Nova Acção,Nova Accao,Nova Acao$Nova Accao$Nova Acção$Nova Ação,-613.333,-6.423.333,P,PPL,BR,BR,4,1304104,,,0,,56,America/Manaus,03/08/2012
3663161,Serra Nova,Serra Nova,,-9.5,-62.8,T,UPLD,BR,,24,,,,0,,140,America/Porto_Velho,17/12/1993
3663162,Cachoeira Nova,Cachoeira Nova,,-9.95,-71.85,H,FLLS,BR,,1,,,,0,,330,America/Eirunepe,17/12/1993
3663163,Nossa Senhora do Carmo,Nossa Senhora do Carmo,,0.26667,-6.176.667,P,PPL,BR,,25,1400209,,,0,,31,America/Boa_Vista,03/08/2012
3663164,Nossa Senhora da Guia,Nossa Senhora da Guia,Guia$Nossa Senhora da Guia,0.43333,-6.733.333,P,PPL,BR,BR,4,1303809,,,0,,74,America/Manaus,03/08/2012
3663165,Nossa Senhora da Glória,Nossa Senhora da Gloria,,-7.1,-7.378.333,P,PPL,BR,,4,1300201,,,0,,368,America/Eirunepe,03/08/2012
3663166,Noê,Noe,Noe$Nova Olinda$Noê,286.667,-60.75,P,PPL,BR,BR,25,1400100,,,0,,76,America/Boa_Vista,11/06/2020
3663167,Niterói,Niteroi,Nictheroy$Nitero$Niteroi$Niteró$Niterói,-763.333,-7.008.333,P,PPL,BR,BR,4,1301506,,,0,,173,America/Eirunepe,11/06/2020
3663168,Igarapé Nilo,Igarape Nilo,,-868.333,-72.3,H,STM,BR,,1,,,,0,,276,America/Eirunepe,17/12/1993
3663169,Igarapé do Nico,Igarape do Nico,,-981.667,-67.6,H,STM,BR,,1,,,,0,,152,America/Rio_Branco,17/12/1993
3663170,Igarapé do Néri,Igarape do Neri,,0.74528,-6.195.056,H,STM,BR,,25,,,,0,,62,America/Boa_Vista,12/10/1995
3663171,Rio Negro,Rio Negro,,-711.667,-73.5,H,STM,BR,,4,,,,0,,250,America/Porto_Velho,17/12/1993
3663172,Rio Negro,Rio Negro,,-5.25,-7.088.333,H,STM,BR,,4,,,,0,,105,America/Porto_Velho,17/12/1993
3663173,Ilha Nazária,Ilha Nazaria,Ilha Nazaria$Ilha Nazária,-386.139,-6.264.417,T,ISL,BR,,4,,,,0,,41,America/Manaus,05/12/2018
3663174,Nazaré do Retiro,Nazare do Retiro,Nazare do Retiro$Nazareth do Retiro$Nazaré do Retiro,-601.667,-61.7,P,PPL,BR,BR,4,1302702,,,0,,48,America/Manaus,11/06/2020
3663175,Nazaré do Badaró,Nazare do Badaro,Nazare do Badaro$Nazareth do Badara$Nazaré do Badaró,-6.7,-6.448.333,P,PPL,BR,BR,4,1300904,,,0,,61,America/Manaus,11/06/2020
3663176,Lago Nazaré,Lago Nazare,,-0.13333,-64.05,H,LK,BR,,4,,,,0,,47,America/Boa_Vista,17/12/1993
3663177,Ilha Nazaré,Ilha Nazare,Ilha Nazare$Ilha Nazareth$Ilha Nazaré,188.333,-61,T,ISL,BR,BR,25,,,,0,,62,America/Boa_Vista,11/06/2020
3663178,Ilha Nazaré,Ilha Nazare,Ilha Nazare$Ilha Nazaré,-0.95,-6.293.333,T,ISL,BR,,4,,,,0,,19,America/Manaus,05/12/2018
3663179,Cachoeira Nazaré,Cachoeira Nazare,Cachoeira Nazare$Cachoeira Nazareth$Cachoeira Nazaré,-9.75,-6.191.667,H,FLLS,BR,BR,24,,,,0,,128,America/Porto_Velho,11/06/2020
3663180,Nazaré,Nazare,Nazare$Nazareth$Nazaré,-936.667,-6.438.333,P,PPL,BR,BR,24,1100205,,,0,,116,America/Porto_Velho,11/06/2020
3663181,Nazaré,Nazare,Nazare$Nazareth$Nazaré,-8.45,-7.046.667,P,PPL,BR,BR,1,1200302,,,0,,217,America/Rio_Branco,11/06/2020
3663182,Seringal Nazaré,Seringal Nazare,,-822.806,-7.274.472,S,FRM,BR,,1,1200393,,,0,,193,America/Eirunepe,03/08/2012
3663183,Nazaré,Nazare,Nazare$Nazareth$Nazaré,-5.93,-6.438.833,P,PPL,BR,BR,4,1300904,,,0,,53,America/Manaus,11/06/2020
3663184,Nazaré,Nazare,,153.333,-6.718.333,P,PPL,BR,,4,1303809,,,0,,107,America/Manaus,03/08/2012
3663185,Nazaré,Nazare,Nazare$Nazareth$Nazaré,121.536,-6.785.212,P,PPL,BR,,4,1303809,,,0,,104,America/Manaus,11/06/2020
3663186,Nazaré,Nazare,,-0.98113,-6.293.183,P,PPL,BR,,4,1300409,,,0,,30,America/Manaus,09/05/2013
3663187,Nazaré,Nazare,,0.55,-7.003.333,P,PPL,BR,,4,1303809,,,0,,173,America/Manaus,03/08/2012
3663188,Igarapé Natividade,Igarape Natividade,,-918.333,-6.168.333,H,STM,BR,,24,,,,0,,151,America/Porto_Velho,17/12/1993
3663189,Serra Nateebe,Serra Nateebe,,2.2,-6.016.667,T,HLL,BR,,25,1400175,,,0,,184,America/Boa_Vista,03/08/2012
3663190,Igarapé Natal,Igarape Natal,Igarape Natal$Igarapé Natal$Natal River,-834.778,-7.271.917,H,STM,BR,,1,,,,0,,187,America/Eirunepe,09/07/2021
3663191,Igarapé Natal,Igarape Natal,,-4.2,-6.898.333,H,STM,BR,,4,,,,0,,128,America/Porto_Velho,17/12/1993
3663192,Seringal Natal,Seringal Natal,,-834.639,-7.271.806,S,FRM,BR,,1,1200393,,,0,,187,America/Eirunepe,03/08/2012
3663193,Natal,Natal,,-698.428,-6.028.799,P,PPL,BR,,4,1300144,,,0,,93,America/Manaus,19/06/2015
3663194,Natal,Natal,,-418.333,-6.898.333,P,PPL,BR,,4,1303908,,,0,,129,America/Manaus,03/08/2012
3663195,Natal,Natal,,-271.667,-66.8,P,PPL,BR,,4,1302306,,,0,,42,America/Manaus,03/08/2012
3663196,Nascente,Nascente,,391.667,-60.25,P,PPL,BR,,25,1400407,,,0,,132,America/Boa_Vista,03/08/2012
3663197,Ilha Nana,Ilha Nana,Ilha Nana,0.21667,-6.728.333,T,ISL,BR,,4,,,,0,,104,America/Boa_Vista,05/12/2018
3663198,Igarapé Naná,Igarape Nana,,133.333,-68.7,H,STM,BR,,4,,,,0,,110,America/Boa_Vista,17/12/1993
3663199,Ilha dos Mutuns,Ilha dos Mutuns,Ilha do Mutum$Ilha dos Mutuns,-8.55,-6.366.667,T,ISL,BR,BR,24,,,,0,,77,America/Porto_Velho,19/01/2012
3663200,Rio Mutumparaná,Rio Mutumparana,,-968.333,-6.498.333,H,STM,BR,,24,,,,0,,109,America/Porto_Velho,17/12/1993
3663201,Mutumparaná,Mutumparana,Mutum$Mutumparana$Mutumparaná,-963.333,-64.95,P,PPL,BR,BR,24,1100205,,,0,,104,America/Porto_Velho,11/06/2020
3663202,Rio Mutum,Rio Mutum,Mutum River$Rio Mutum,-466.717,-6.813.975,H,STM,BR,,4,,,,0,,71,America/Manaus,23/08/2021
3663203,Paraná do Mutum,Parana do Mutum,,-673.333,-6.031.667,H,STMA,BR,,4,,,,0,,73,America/Manaus,17/12/1993
3663204,Ilha do Mutum,Ilha do Mutum,Ilha do Mutum,-673.333,-6.031.667,T,ISL,BR,,4,,,,0,,73,America/Manaus,05/12/2018
3663205,Ilha do Mutum,Ilha do Mutum,Ilha do Mutum,-203.333,-6.518.333,T,ISL,BR,,4,,,,0,,76,America/Manaus,05/12/2018
3663206,Igarapé Mutum,Igarape Mutum,,298.333,-6.011.667,H,STM,BR,,25,,,,0,,113,America/Boa_Vista,17/12/1993
3663207,Igarapé Mutum,Igarape Mutum,,-177.387,-6.863.924,H,STM,BR,,4,,,,0,,69,America/Manaus,07/10/2013
3663208,Igarapé Mutum,Igarape Mutum,,1.4,-6.243.333,H,STM,BR,,25,,,,0,,95,America/Boa_Vista,17/12/1993
3663209,Igarapé Mutum,Igarape Mutum,,123.333,-6.901.667,H,STM,BR,,4,,,,0,,130,America/Boa_Vista,17/12/1993
3663210,Mutum,Mutum,Mutum$Mutuns,-8.55,-63.7,P,PPL,BR,BR,24,1100205,,,0,,74,America/Porto_Velho,03/08/2012
3663211,Mutum,Mutum,,-673.361,-6.033.889,P,PPL,BR,,4,1303304,,,0,,79,America/Manaus,03/08/2012
3663212,Mutuca Ponta,Mutuca Ponta,,0.96667,-67.45,P,PPL,BR,,4,1303809,,,0,,105,America/Manaus,03/08/2012
3663213,Cachoeira Mutuca,Cachoeira Mutuca,,1.4,-68.45,H,FLLS,BR,,4,,,,0,,98,America/Boa_Vista,17/12/1993
3663214,Igarapé Mutaxuai,Igarape Mutaxuai,,386.667,-6.261.667,H,STM,BR,,25,,,,0,,290,America/Boa_Vista,17/12/1993
3663215,Igarapé Museu,Igarape Museu,,-883.333,-72.8,H,STM,BR,,1,,,,0,,231,America/Eirunepe,17/12/1993
3663216,Igarapé Muruzinho,Igarape Muruzinho,,-913.333,-7.146.667,H,STM,BR,,1,,,,0,,266,America/Eirunepe,17/12/1993
3663217,Igarapé Mururi,Igarape Mururi,,-157.222,-6.934.889,H,STM,BR,,4,,,,0,,71,America/Porto_Velho,02/04/1995
3663218,Lago Mururé,Lago Murure,,-826.667,-63.2,H,LK,BR,,24,,,,0,,71,America/Porto_Velho,17/12/1993
3663219,Igarapé Mururé,Igarape Murure,,-828.333,-6.323.333,H,STM,BR,,24,,,,0,,72,America/Porto_Velho,17/12/1993
3663220,Serra do Murupuzinho,Serra do Murupuzinho,,3,-60.7,T,HLL,BR,,25,1400100,,,0,,85,America/Boa_Vista,03/08/2012
3663221,Serra Murupu,Serra Murupu,,313.333,-60.8,T,UPLD,BR,,25,,,,0,,83,America/Boa_Vista,17/12/1993
3663222,Igarapé Murupu,Igarape Murupu,Igarape Marupu$Igarape Murupu$Igarapé Marupu$Igarapé Murupu,3.15,-6.056.667,H,STM,BR,BR,25,,,,0,,85,America/Boa_Vista,19/01/2012
3663223,Murupu,Murupu,,318.333,-6.066.667,P,PPL,BR,,25,1400100,,,0,,115,America/Boa_Vista,03/08/2012
3663224,Murupu,Murupu,,2.85,-6.078.333,P,PPL,BR,,25,1400100,,,0,,84,America/Boa_Vista,03/08/2012
3663225,Lago Maracaú,Lago Maracau,Lago Maracau$Lago Maracaú$Lago Muruca$Lago Murucá,0.65417,-61.92,H,LK,BR,BR,25,,,,0,,52,America/Boa_Vista,19/01/2012
3663226,Rio Muru,Rio Muru,Muru River$Rio Maru$Rio Marú$Rio Muru,-8.15,-70.75,H,STM,BR,BR,1,,,,0,,175,America/Eirunepe,03/07/2021
3663227,Lago Mureru,Lago Mureru,,-3.8,-6.186.667,H,LK,BR,,4,,,,0,,18,America/Manaus,17/12/1993
3663228,Ilhas Mureru,Ilhas Mureru,,-313.333,-6.793.333,T,ISLS,BR,,4,,,,0,,68,America/Porto_Velho,17/12/1993
3663229,Igarapé Mureru,Igarape Mureru,Igarape Moreno$Igarape Mureru$Igarapé Moreno$Igarapé Mureru,-683.333,-6.978.333,H,STM,BR,BR,4,,,,0,,133,America/Porto_Velho,19/01/2012
3663230,Rio Murauaú,Rio Murauau,,0.61278,-6.006.611,H,STM,BR,,25,,,,0,,80,America/Boa_Vista,18/10/1995
3663232,Lago Mundurucus,Lago Mundurucus,,-366.667,-6.081.667,H,LK,BR,,4,,,,0,,16,America/Manaus,17/12/1993
3663233,Furo Mundurucus,Furo Mundurucus,,-3.8,-6.113.333,H,STM,BR,,4,,,,0,,36,America/Manaus,17/12/1993
3663234,Mundurucus,Mundurucus,,-786.667,-7.271.667,P,PPL,BR,,1,1200203,,,0,,186,America/Rio_Branco,03/08/2012
3663235,Igarapé Mundo Novo,Igarape Mundo Novo,,-966.667,-64,H,STM,BR,,24,,,,0,,131,America/Porto_Velho,17/12/1993
3663236,Mundaú,Mundau,,-8,-7.346.667,P,PPL,BR,,1,1200427,,,0,,258,America/Rio_Branco,03/08/2012
3663237,Ilha Muiraçutuba,Ilha Muiracutuba,Ilha Muiracutuba$Ilha Muiraçutuba$Ilha Muracutuba,-567.132,-6.124.816,T,ISL,BR,,4,,,,0,,45,America/Manaus,11/06/2020
3663238,Igarapé Muiabi,Igarape Muiabi,,0.85,-6.693.333,H,STM,BR,,4,,,,0,,96,America/Boa_Vista,17/12/1993
3663239,Igarapé Muí,Igarape Mui,,1.15,-6.778.333,H,STM,BR,,4,,,,0,,110,America/Boa_Vista,17/12/1993
3663240,Ilha Mucuripe,Ilha Mucuripe,Ilha Mucuripe,-293.333,-6.938.333,T,ISL,BR,,4,,,,0,,57,America/Porto_Velho,05/12/2018
3663241,Igarapé Mucuripe,Igarape Mucuripe,,-8.85,-7.108.333,H,STM,BR,,1,,,,0,,231,America/Eirunepe,17/12/1993
3663242,Mucuripe,Mucuripe,,-8.85,-7.108.333,P,PPL,BR,,1,1200302,,,0,,231,America/Rio_Branco,03/08/2012
3663243,Macuripe,Macuripe,Anafama$Anafamá$Macuripe$Mucuripe,-709.407,-6.460.304,P,PPL,BR,,4,1302405,,,0,,68,America/Manaus,07/10/2013
3663244,Mucuripe,Mucuripe,,-349.528,-6.258.111,P,PPL,BR,,4,1301308,,,0,,35,America/Manaus,03/08/2012
3663245,Mucuripe,Mucuripe,,-286.667,-6.941.667,P,PPL,BR,,4,1303700,,,0,,88,America/Manaus,03/08/2012
3663246,Lago Mucura,Lago Mucura,Lago Macura$Lago Mucura,-748.333,-7.246.667,H,LK,BR,BR,4,,,,0,,166,America/Porto_Velho,19/01/2012
3663247,Igarapé Mucura,Igarape Mucura,,-928.333,-61.95,H,STM,BR,,24,,,,0,,144,America/Porto_Velho,17/12/1993
3663248,Cachoeira da Mucura,Cachoeira da Mucura,,-9.25,-6.191.667,H,FLLS,BR,,24,,,,0,,144,America/Porto_Velho,17/12/1993
3663249,Mucura,Mucura,,-251.667,-6.271.667,P,PPL,BR,,4,1303205,,,0,,58,America/Manaus,03/08/2012
3663250,Lago Mucum,Lago Mucum,,0.05,-6.843.333,H,LK,BR,,4,1303809,,,0,,76,America/Boa_Vista,26/07/2014
3663251,Rio Mucuim,Rio Mucuim,Mucuim River$Rio Mucium$Rio Mucuim,-656.009,-6.430.631,H,STM,BR,,4,,,,0,,51,America/Manaus,23/08/2021
3663252,Lago do Muçum,Lago do Mucum,Lago Mucu$Lago Mussu$Lago Mussú$Lago Muçu$Lago do Mucum$Lago do Muçum,0.72056,-6.154.444,H,LK,BR,BR,25,,,,0,,34,America/Boa_Vista,19/01/2012
3663253,Serra do Mucajaí,Serra do Mucajai,Cordilheira do Mucajai$Serra do Mucajai$Serra do Mucajaí$Serras do Mucajahy$Serroas do Mucajai,233.333,-6.158.333,T,UPLD,BR,BR,25,,,,0,,102,America/Boa_Vista,11/06/2020
3663254,Rio Mucajaí,Rio Mucajai,Rio Macajahy$Rio Mucajahy$Rio Mucajai$Rio Mucajaí,241.667,-6.086.667,H,STM,BR,BR,25,,,,0,,72,America/Boa_Vista,11/06/2020
3663255,Ilha Mucajaí,Ilha Mucajai,Ilha Mucajahy$Ilha Mucajai$Ilha Mucajaí,2.45,-6.083.333,T,ISL,BR,BR,25,,,,0,,57,America/Boa_Vista,11/06/2020
3663256,Mucaiá,Mucaia,,-286.667,-61.3,P,PPL,BR,,4,1302504,,,0,,58,America/Manaus,25/07/2018
3663257,Igarapé Muaú,Igarape Muau,Igarape Muahu$Igarape Muau$Igarapé Muahú$Igarapé Muaú,0.33333,-61.75,H,STM,BR,BR,25,,,,0,,31,America/Boa_Vista,19/01/2012
3663258,Igarapé Mourão,Igarape Mourao,Igarape Morao$Igarape Mourao$Igarapé Morão$Igarapé Mourão,-7,-7.021.667,H,STM,BR,BR,4,,,,0,,183,America/Porto_Velho,19/01/2012
3663259,Rio do Moura,Rio do Moura,Do Moura River$Parana da Viuva$Parana do Moura$Paraná da Viúva$Rio do Moura,-786.667,-7.276.667,H,STM,BR,BR,1,,,,0,,189,America/Eirunepe,03/07/2021
3663260,Igarapé do Moura,Igarape do Moura,,-418.333,-7.033.333,H,STM,BR,,4,,,,0,,83,America/Porto_Velho,17/12/1993
3663261,Moura,Moura,,-145.555,-6.162.995,P,PPL,BR,,4,1300409,,,0,,27,America/Manaus,04/04/2013
3663262,Igarapé Mosquito,Igarape Mosquito,,-681.667,-7.073.333,H,STM,BR,,4,,,,0,,147,America/Porto_Velho,17/12/1993
3663263,Cachoeira dos Morrinhos,Cachoeira dos Morrinhos,Cachoeira Natal$Cachoeira do Morrinho$Cachoeira dos Morrinhos,-901.667,-6.416.667,H,FLLS,BR,BR,24,,,,0,,71,America/Porto_Velho,19/01/2012
3663264,Moriru,Moriru,Moriru$Olho d'Agua$Olho d’Água,386.667,-61.1,P,PPL,BR,BR,25,1400027,,,0,,110,America/Boa_Vista,03/08/2012
3663265,Morena,Morena,Lorena$Morena$Oriente,-9.6,-6.211.667,P,PPL,BR,BR,24,1100130,,,0,,152,America/Porto_Velho,03/08/2012
3663266,Moreira,Moreira,,-0.58969,-6.342.801,P,PPL,BR,,4,1300409,,,0,,50,America/Manaus,04/04/2013
3663267,Montreal,Montreal,,-7.45,-7.246.667,P,PPL,BR,,4,1301654,,,0,,186,America/Eirunepe,03/08/2012
3663268,Montevidéu,Montevideu,,-378.333,-6.403.333,P,PPL,BR,,4,1301209,,,0,,21,America/Manaus,03/08/2012
3663269,Monte Santo,Monte Santo,,-958.333,-6.211.667,P,PPL,BR,,24,1100130,,,0,,210,America/Porto_Velho,03/08/2012
3663270,Lago do Monteiro,Lago do Monteiro,,-296.667,-69.6,H,LK,BR,,4,,,,0,,77,America/Porto_Velho,17/12/1993
3663271,Igarapé Monteiro,Igarape Monteiro,,-778.333,-7.206.667,H,STM,BR,,1,,,,0,,204,America/Eirunepe,17/12/1993
3663272,Igarapé Monteiro,Igarape Monteiro,,0.58333,-6.361.667,H,STM,BR,,4,,,,0,,50,America/Boa_Vista,17/12/1993
3663273,Monte Cristo,Monte Cristo,Monte Christo$Monte Cristo,-776.667,-6.888.333,P,PPL,BR,BR,4,1303502,,,0,,172,America/Eirunepe,03/08/2012
3663274,Monte Cristo,Monte Cristo,,-3.45,-6.813.333,P,PPL,BR,,4,1300060,,,0,,81,America/Manaus,03/08/2012
3663275,Monte Carmelo,Monte Carmelo,Monte Carmello$Monte Carmelo,-781.667,-7.103.333,P,PPL,BR,BR,1,1200609,,,0,,237,America/Rio_Branco,27/07/2021
3663276,Monte Carmelo,Monte Carmelo,,-291.667,-68.55,P,PPL,BR,,4,1303700,,,0,,53,America/Manaus,03/08/2012
3663277,Igarapé Monte Belo,Igarape Monte Belo,,-868.333,-7.096.667,H,STM,BR,,1,,,,0,,228,America/Eirunepe,17/12/1993
3663278,Monte Belo,Monte Belo,Monte Belo$Ponte Bella,-786.667,-7.348.333,P,PPL,BR,BR,1,1200427,,,0,,260,America/Rio_Branco,03/08/2012
3663279,Igarapé Monte Alegre,Igarape Monte Alegre,,-719.278,-7.084.167,H,STM,BR,,4,,,,0,,146,America/Porto_Velho,09/05/1996
3663280,Monte Alegre,Monte Alegre,,-953.333,-6.353.333,P,PPL,BR,,24,1100403,,,0,,110,America/Porto_Velho,03/08/2012
