geonameid,name,asciiname,alternatenames,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date
3466801,Rio da Casca,Rio da Casca,Casca River$Rio da Casca,-1.486.667,-5.586.667,H,STM,BR,,14,,,,0,,289,America/Cuiaba,24/08/2021
3466802,Rio Casca,Rio Casca,Rio Casca,-1.998.333,-42.65,H,STM,BR,,15,,,,0,,280,America/Sao_Paulo,05/12/2012
3466803,Casca,Casca,Kaska$ka si ka$?????$???,-2.856.111,-5.197.833,P,PPL,BR,,23,4304903,,,0,,598,America/Sao_Paulo,03/08/2012
3466804,Rio Casa Velha,Rio Casa Velha,,-1.406.639,-4.363.462,H,STMI,BR,,5,,,,0,,437,America/Bahia,11/01/2013
3466805,Casa Velha,Casa Velha,,-1.431.667,-4.328.333,P,PPL,BR,,5,2923407,,,0,,476,America/Bahia,03/08/2012
3466806,Casa Nova,Casa Nova,,-2.116.667,-54.05,P,PPL,BR,,11,5002704,,,0,,446,America/Campo_Grande,03/08/2012
3466807,Casa Nova,Casa Nova,,-1.213.333,-38.65,P,PPL,BR,,5,2924108,,,0,,164,America/Bahia,03/08/2012
3466808,Casa Nova,Casa Nova,,-1.176.667,-3.923.333,P,PPL,BR,,5,2913309,,,0,,224,America/Bahia,03/08/2012
3466809,Sanga do Casamento,Sanga do Casamento,,-3.048.333,-5.056.667,H,STM,BR,,23,,,,0,,1,America/Sao_Paulo,17/12/1993
3466810,Lagoa do Casamento,Lagoa do Casamento,,-30.3,-5.058.333,H,LGN,BR,,23,,,,0,,-9999,America/Sao_Paulo,17/12/1993
3466811,Casalvasco,Casalvasco,,-1.533.333,-60,P,PPL,BR,,14,5105507,,,0,,208,America/Cuiaba,03/08/2012
3466812,Casalvasco,Casalvasco,,-1.531.667,-5.998.333,P,PPL,BR,,14,5105507,,,0,,200,America/Cuiaba,03/08/2012
3466813,Córrego Casal,Corrego Casal,Corrego Casal$Córrego Casal,-1.671.667,-5.303.333,H,STM,BR,,14,,,,0,,645,America/Cuiaba,09/02/2013
3466814,Casal,Casal,Casal$Mestre Almeida,-22.25,-43.5,P,PPL,BR,BR,21,3306206,,,0,,344,America/Sao_Paulo,03/08/2012
3466815,Casa Grande,Casa Grande,,-2.079.278,-4.393.028,P,PPL,BR,,15,3114907,,,0,,960,America/Sao_Paulo,03/08/2012
3466816,Casa Grande,Casa Grande,,-1.366.667,-4.181.667,P,PPL,BR,,5,2919504,,,0,,508,America/Bahia,03/08/2012
3466817,Casa do Crispim,Casa do Crispim,,-1.050.139,-4.970.028,P,PPL,BR,,31,1717503,,,0,,180,America/Araguaina,03/08/2012
3466818,Casa de Telha,Casa de Telha,Casa de Telha,-1.838.333,-4.318.333,P,PPL,BR,,15,3166501,,,0,,729,America/Sao_Paulo,05/12/2012
3466819,Ilha Casa de Pedras,Ilha Casa de Pedras,Ilha Casa de Pedras,-2.279.631,-4.312.162,T,ISL,BR,,21,,,,0,,-9999,America/Sao_Paulo,19/01/2012
3466820,Casa de Pedra,Casa de Pedra,Casa de Pedra,-20.5,-44.9,S,RSTN,BR,,15,3114006,,,0,,821,America/Sao_Paulo,05/03/2013
3466821,Casa da Telha,Casa da Telha,,-1.356.667,-4.171.667,P,PPL,BR,,5,2926707,,,0,,586,America/Bahia,03/08/2012
3466822,Casa da Serra,Casa da Serra,,-1.211.667,-39.35,P,PPL,BR,,5,2930402,,,0,,348,America/Bahia,03/08/2012
3466823,Casa Branca,Casa Branca,Casa Branca,-2.363.333,-4.596.667,P,PPL,BR,,27,3506607,,,0,,911,America/Sao_Paulo,05/03/2013
3466824,Casa Branca,Casa Branca,,-2.177.389,-4.708.639,P,PPL,BR,,27,3510807,,,22497,,692,America/Sao_Paulo,03/08/2012
3466825,Casa Branca,Casa Branca,Casa Branca,-21.6,-4.171.667,P,PPL,BR,,21,3304805,,,0,,217,America/Sao_Paulo,05/12/2012
3466826,Casa Branca,Casa Branca,Casa Branca,-20.1,-44.05,P,PPL,BR,,15,3109006,,,0,,919,America/Sao_Paulo,05/03/2013
3466827,Casa Branca,Casa Branca,Casa Branca,-1.763.333,-5.526.667,P,PPL,BR,,11,5003207,,,0,,145,America/Cuiaba,24/07/2018
3466828,Casa Branca,Casa Branca,,-12.85,-41.5,P,PPL,BR,,5,2921906,,,0,,1052,America/Bahia,03/08/2012
3466829,Casa Branca,Casa Branca,,-12.55,-4.128.333,P,PPL,BR,,5,2919306,,,0,,413,America/Bahia,03/08/2012
3466830,Casa Branca,Casa Branca,,-1.218.333,-4.118.333,P,PPL,BR,,5,2933406,,,0,,560,America/Bahia,03/08/2012
3466831,Ponta da Casa,Ponta da Casa,Ponta da Casa$Ponta da Penha,-2.676.667,-48.65,T,PT,BR,BR,26,4212502,,,0,,30,America/Sao_Paulo,03/08/2012
3466832,Carvoalzinho,Carvoalzinho,,-1.653.333,-56.75,P,PPL,BR,,14,5106505,,,0,,119,America/Cuiaba,03/08/2012
3466833,Carvoal,Carvoal,,-1.728.333,-5.816.667,P,PPL,BR,,14,5102504,,,0,,96,America/Cuiaba,03/08/2012
3466834,Carvoal,Carvoal,,-1.638.333,-56.3,P,PPL,BR,,14,5106109,,,0,,124,America/Cuiaba,03/08/2012
3466835,Córrego do Carvão,Corrego do Carvao,Corixa do Carvao$Corixa do Carvão$Corrego do Carvao$Córrego do Carvão,-16.3,-5.781.667,H,STM,BR,BR,14,,,,0,,122,America/Cuiaba,19/01/2012
3466836,Carvão,Carvao,Carvao$Carvão,-22,-44.25,S,RSTP,BR,,15,3138500,,,0,,1171,America/Sao_Paulo,05/03/2013
3466837,Carvalhos,Carvalhos,,-2.200.111,-4.446.139,P,PPL,BR,,15,3114808,,,0,,1074,America/Sao_Paulo,03/08/2012
3466838,Carvalho de Freitas,Carvalho de Freitas,Carvalho Freitas$Carvalho de Freitas,-31.95,-5.311.667,S,RSTN,BR,BR,23,4307104,,,0,,136,America/Sao_Paulo,03/08/2012
3466839,Carvalho de Almeida,Carvalho de Almeida,Carvalho$Carvalho Almeida$Carvalho de Almeida,-1.928.333,-44.2,S,RSTN,BR,BR,15,3103207,,,0,,725,America/Sao_Paulo,03/08/2012
3466840,Carvalho Borges,Carvalho Borges,Carvalho Borges,-2.231.667,-4.371.667,S,RSTP,BR,,21,3306107,,,0,,784,America/Sao_Paulo,05/12/2012
3466841,Rio do Carvalho,Rio do Carvalho,,-24.55,-47.3,H,STM,BR,,27,,,,0,,15,America/Sao_Paulo,17/12/1993
3466842,Córrego do Carvalho,Corrego do Carvalho,Corrego Cavalo$Corrego do Carvalho$Córrego Cavalo$Córrego do Carvalho,-1.848.333,-50.05,H,STM,BR,BR,29,,,,0,,431,America/Sao_Paulo,19/01/2012
3466843,Barra do Carvalho,Barra do Carvalho,Barra do Carvalho$Barra dos Carvalhas$Barra dos Carvalhos,-13.7,-3.893.333,H,INLT,BR,BR,5,,,,0,,-9999,America/Bahia,19/01/2012
3466844,Arroio Caruxá,Arroio Caruxa,,-2.958.333,-5.026.667,H,STM,BR,,23,,,,0,,124,America/Sao_Paulo,17/12/1993
3466845,Córrego Carumbé,Corrego Carumbe,Corrego Carumbe$Corrego Corumba$Córrego Carumbé$Córrego Corumbá,-21.9,-5.493.333,H,STM,BR,BR,11,,,,0,,381,America/Campo_Grande,19/01/2012
3466846,Córrego Carumbé,Corrego Carumbe,Corrego Canrumbe$Corrego Carumbe$Córrego Canrumbé$Córrego Carumbé,-1.421.667,-5.993.333,H,STM,BR,BR,14,,,,0,,234,America/Cuiaba,19/01/2012
3466847,Carumbé,Carumbe,Carumbe$Carumbé$Corumbe$Corumbé,-2.978.333,-5.668.333,S,RSTN,BR,BR,23,4322400,,,0,,93,America/Sao_Paulo,03/08/2012
3466848,Carumbé,Carumbe,,-2.193.194,-5.493.028,P,PPLL,BR,,11,5004502,,,0,,365,America/Campo_Grande,03/08/2012
3466849,Caruara,Caruara,Cajuru$Caruara,-29.25,-5.141.667,P,PPL,BR,BR,23,4307906,,,0,,617,America/Sao_Paulo,03/08/2012
3466850,Caruá,Carua,,-1.596.667,-39.8,P,PPL,BR,,5,2916302,,,0,,125,America/Bahia,03/08/2012
3466851,Córrego da Carro,Corrego da Carro,,-2.191.667,-5.411.667,H,STM,BR,,11,,,,0,,273,America/Campo_Grande,17/12/1993
3466852,Lagoa do Carrinho,Lagoa do Carrinho,Lagoa do Carrinho,-22.15,-4.126.667,H,LGN,BR,,21,,,,0,,2,America/Sao_Paulo,05/12/2012
3466853,Carreiras,Carreiras,Carreiras,-2.058.333,-4.373.333,P,PPL,BR,,15,3145901,,,0,,995,America/Sao_Paulo,05/12/2012
3466854,Cachoeira Carreira Comprida,Cachoeira Carreira Comprida,,-1.078.333,-48.4,H,FLLS,BR,,31,,,,0,,216,America/Araguaina,21/03/1994
3466855,Córrego do Carregador,Corrego do Carregador,,-1.358.333,-5.798.333,H,STM,BR,,14,,,,0,,509,America/Cuiaba,17/12/1993
3466856,Carregador,Carregador,Carregador$Porto do Carregador,-1.601.667,-58.35,P,PPL,BR,BR,14,5102504,,,0,,162,America/Cuiaba,03/08/2012
3466857,Carrapichel,Carrapichel,,-1.039.528,-4.017.944,P,PPLL,BR,,5,2930105,,,0,,535,America/Bahia,03/08/2012
3466858,Córrego Carrapatos dos Mouras,Corrego Carrapatos dos Mouras,Corrego Carrapato dos Mouras$Corrego Carrapatos dos Mouras$Córrego Carrapato dos Mouras$Córrego Carrapatos dos Mouras,-16.25,-4.358.333,H,STM,BR,BR,15,,,,0,,597,America/Bahia,19/01/2012
3466859,Ribeirão dos Carrapatos,Ribeirao dos Carrapatos,Ribeirao dos Carrapatos$Ribeirão dos Carrapatos,-2.328.333,-49.2,H,STM,BR,,27,,,,0,,560,America/Sao_Paulo,05/03/2013
3466860,Serra do Carrapato,Serra do Carrapato,,-12.85,-4.263.333,T,RDGE,BR,,5,,,,0,,586,America/Bahia,17/12/1993
3466861,Rio Carrapato,Rio Carrapato,Ribeirao Carrapato$Ribeirão Carrapato$Rio Carrapato,-2.161.667,-5.508.333,H,STM,BR,BR,11,,,,0,,344,America/Campo_Grande,19/01/2012
3466862,Rio Carrapato,Rio Carrapato,Ribeirao do Carrapato$Ribeirão do Carrapato$Rio Carrapato,-1.811.667,-4.693.333,H,STM,BR,BR,15,,,,0,,744,America/Sao_Paulo,19/01/2012
3466863,Córrego Carrapato,Corrego Carrapato,Corrego Carrapato$Córrego Carrapato,-1.996.667,-5.491.667,H,STM,BR,,11,,,,0,,251,America/Campo_Grande,09/02/2013
3466864,Córrego Carrapato,Corrego Carrapato,Corrego Carrapato$Córrego Carrapato$Ribeirao Verde$Ribeirão Verde,-1.558.333,-5.986.667,H,STM,BR,BR,14,,,,0,,207,America/Cuiaba,19/01/2012
3466865,Córrego Carrapato,Corrego Carrapato,,-11.9,-4.731.667,H,STM,BR,,31,,,,0,,347,America/Araguaina,21/03/1994
3466866,Carrapato,Carrapato,Carrapato,-22.2,-4.158.333,P,PPL,BR,,21,3300936,,,0,,6,America/Sao_Paulo,05/12/2012
3466867,Carrapato,Carrapato,Carrapato,-21.4,-4.106.667,P,PPL,BR,,21,3304755,,,0,,21,America/Sao_Paulo,05/12/2012
3466868,Carrapato,Carrapato,,-1.356.667,-4.111.667,P,PPL,BR,,5,2902807,,,0,,778,America/Bahia,03/08/2012
3466869,Carrapatinho,Carrapatinho,,-20.15,-5.631.667,P,PPL,BR,,11,5005608,,,0,,209,America/Campo_Grande,03/08/2012
3466870,Carrancas,Carrancas,Cabrancas$Carrancas,-2.148.963,-4.463.909,S,RSTN,BR,,15,3138708,,,0,,1054,America/Sao_Paulo,05/03/2013
3466871,Carrancas,Carrancas,Karrankas$ka lan ka si$karrankasa$?????????$???????????$?????????$????,-214.875,-446.425,P,PPL,BR,,15,3114600,,,0,,1060,America/Sao_Paulo,03/08/2012
3466872,Serra da Carranca,Serra da Carranca,,-1.176.667,-4.258.333,T,MT,BR,,5,2914109,,,0,,772,America/Bahia,03/08/2012
3466873,Morro do Carranca,Morro do Carranca,,-1.156.667,-4.206.667,T,HLL,BR,,5,2932408,,,0,,810,America/Bahia,03/08/2012
3466874,Córrego Carranca,Corrego Carranca,Corrego Carranca$Córrego Carranca,-18.1,-4.691.667,H,STM,BR,,15,,,,0,,638,America/Sao_Paulo,09/02/2013
3466875,Arroio Carovi,Arroio Carovi,,-28.75,-5.461.667,H,STM,BR,,23,,,,0,,190,America/Sao_Paulo,17/12/1993
3466876,Caroví,Carovi,,-28.925,-5.469.222,P,PPLL,BR,,23,4304655,,,0,,378,America/Sao_Paulo,03/08/2012
3466877,Caroveira,Caroveira,Caroveira$Coroveira,-2.516.667,-53.55,P,PPL,BR,BR,18,4124020,,,0,,608,America/Sao_Paulo,03/08/2012
3466878,Rio Caronas,Rio Caronas,,-28.1,-49.95,H,STM,BR,,26,,,,0,,1051,America/Sao_Paulo,17/12/1993
3466879,Carona,Carona,,-1.641.667,-5.643.333,P,PPL,BR,,14,5106505,,,0,,125,America/Cuiaba,03/08/2012
3466880,Carolino Cruz,Carolino Cruz,Carolino Cruz,-1.516.667,-43.35,P,PPL,BR,,15,3135050,,,0,,487,America/Sao_Paulo,09/03/2020
3466881,Carolina Belo,Carolina Belo,Carolina Belo,-2.053.333,-4.561.667,P,PPL,BR,,15,3126109,,,0,,784,America/Sao_Paulo,05/03/2013
3466882,Ilha Carolina,Ilha Carolina,Ilha Carolina,-1.253.333,-5.596.667,T,ISL,BR,,14,,,,0,,388,America/Cuiaba,05/12/2018
3466883,Carolina,Carolina,Carolina,-2.053.333,-4.083.333,P,PPL,BR,,8,3200300,,,0,,592,America/Sao_Paulo,05/12/2012
3466884,Carolina,Carolina,,-2.033.333,-5.553.333,P,PPL,BR,,11,5001102,,,0,,266,America/Campo_Grande,03/08/2012
3466885,Rio Carocango,Rio Carocango,Rio Carocango,-2.206.667,-4.188.333,H,STM,BR,,21,,,,0,,217,America/Sao_Paulo,05/12/2012
3466886,Carniça,Carnica,,-2.853.333,-4.881.667,P,PPL,BR,,26,4209409,,,0,,2,America/Sao_Paulo,03/08/2012
3466887,Carne Sêca,Carne Seca,Carne Seca$Carne Sêca,-1.738.333,-4.386.667,P,PPL,BR,,15,3107307,,,0,,902,America/Sao_Paulo,05/12/2012
3466888,Córrego Carneiros,Corrego Carneiros,Corrego Carneiros$Corrego Carreiros$Córrego Carneiros$Córrego Carreiros,-1.988.333,-48.7,H,STM,BR,BR,15,,,,0,,544,America/Sao_Paulo,19/01/2012
3466889,Lajeado do Carneiro,Lajeado do Carneiro,,-27.2,-52.75,H,STM,BR,,26,,,,0,,309,America/Sao_Paulo,17/12/1993
3466890,Cachoeira do Carneiro,Cachoeira do Carneiro,,-13.6,-5.523.333,H,FLLS,BR,,14,,,,0,,369,America/Cuiaba,17/12/1993
3466891,Carneirinho,Carneirinho,Carneirinho$Carneirinhos,-19.8,-4.318.333,P,PPL,BR,BR,15,3136207,,,0,,905,America/Sao_Paulo,03/08/2012
3466892,Candinópolis,Candinopolis,Candinopolis$Candinópolis$Carneirinho,-1.971.624,-4.322.074,P,PPL,BR,,15,3131703,,,0,,835,America/Sao_Paulo,11/06/2020
3466893,Carnaubal,Carnaubal,,-15.95,-5.903.333,P,PPL,BR,,14,5106828,,,0,,251,America/Cuiaba,03/08/2012
3466894,Rio Carnaíba de Fora,Rio Carnaiba de Fora,Carnaiba de Fora River$Carnaíba de Fora River$Rio Carnaiba de Fora$Rio Carnaíba de Fora,-1.397.699,-4.336.065,H,STMI,BR,,5,,,,0,,442,America/Bahia,23/08/2021
3466895,Rio Carnaíba de Dentro,Rio Carnaiba de Dentro,Carnaiba de Dentro River$Carnaíba de Dentro River$Rio Carnaiba de Dentro$Rio Carnaíba de Dentro,-1.398.578,-4.317.757,H,STMI,BR,,5,,,,0,,456,America/Bahia,23/08/2021
3466896,Carnaíba,Carnaiba,,-1.056.667,-3.891.667,P,PPL,BR,,5,2910701,,,0,,317,America/Bahia,03/08/2012
3466897,Carmópolis de Minas,Carmopolis de Minas,Japao$Japão,-2.054.139,-44.635,P,PPL,BR,BR,15,3114501,,,0,,902,America/Sao_Paulo,03/08/2012
3466898,Carmópolis,Carmopolis,Carmo,-1.064.806,-3.698.889,P,PPL,BR,BR,28,2801504,,,0,,37,America/Maceio,03/08/2012
3466899,Carmona,Carmona,,-1.246.667,-4.158.333,P,PPL,BR,,5,2923506,,,0,,699,America/Bahia,03/08/2012
3466900,Carmo do Rio Verde,Carmo do Rio Verde,,-1.535.361,-497.075,P,PPL,BR,,29,5205000,,,6053,,611,America/Sao_Paulo,03/08/2012
3466901,Carmo do Rio Claro,Carmo do Rio Claro,,-2.097.194,-4.611.889,P,PPL,BR,,15,3114402,,,14446,,824,America/Sao_Paulo,03/08/2012
3466902,Carmo do Paranaíba,Carmo do Paranaiba,Carmo do Paranahyba,-1.900.083,-4.631.611,P,PPL,BR,,15,3114303,,,26537,,1069,America/Sao_Paulo,03/08/2012
3466903,Carmo do Cajuru,Carmo do Cajuru,Carmo de Cajuru$Carmo de Cajurú,-2.018.417,-4.477.111,P,PPL,BR,,15,3114204,,,16332,,756,America/Sao_Paulo,03/08/2012
3466904,Carmo de Minas,Carmo de Minas,Silvestre-Ferraz$Sylvestre Ferraz,-2.212.222,-4.512.917,P,PPL,BR,BR,15,3114105,,,0,,942,America/Sao_Paulo,03/08/2012
3466905,Carmo da Mata,Carmo da Mata,Carmo da Matta$Carmo do Mata,-2.055.778,-4.487.056,P,PPL,BR,BR,15,3114006,,,0,,839,America/Sao_Paulo,03/08/2012
3466906,Carmo da Cachoeira,Carmo da Cachoeira,Carmo da Cachoeira,-2.146.073,-4.521.756,S,RSTN,BR,,15,3113909,,,0,,949,America/Sao_Paulo,05/03/2013
3466907,Carmo da Cachoeira,Carmo da Cachoeira,,-2.146.083,-4.522.361,P,PPL,BR,,15,3113909,,,0,,941,America/Sao_Paulo,03/08/2012
3466908,Rio do Carmo,Rio do Carmo,Do Carmo River$Ribeirao do Carmo$Ribeirão do Carmo$Rio do Carmo,-2.027.841,-4.291.364,H,STM,BR,,15,,,,0,,402,America/Sao_Paulo,19/08/2021
3466909,Rio do Carmo,Rio do Carmo,Rio do Carmo,-2.011.667,-4.791.667,H,STM,BR,,27,,,,0,,493,America/Sao_Paulo,05/03/2013
3466910,Ribeirão do Carmo,Ribeirao do Carmo,Ribeirao Carmo do Cervo$Ribeirao do Carmo$Ribeirão Carmo do Cervo$Ribeirão do Carmo,-2.133.333,-4.516.667,H,STM,BR,BR,15,,,,0,,831,America/Sao_Paulo,19/01/2012
3466911,Córrego do Carmo,Corrego do Carmo,Corrego do Carmo$Córrego do Carmo,-18.3,-44.6,H,STM,BR,,15,,,,0,,566,America/Sao_Paulo,09/02/2013
3466912,Carmo,Carmo,Carmo,-2.211.667,-4.148.333,P,PPL,BR,,21,3304151,,,0,,11,America/Sao_Paulo,05/12/2012
3466913,Carmo,Carmo,,-2.193.361,-4.260.861,P,PPL,BR,,21,3301207,,,11555,,354,America/Sao_Paulo,03/08/2012
3466914,Carmo,Carmo,,-1.246.667,-38.45,P,PPL,BR,,5,2929503,,,0,,42,America/Bahia,03/08/2012
3466915,Carmésia,Carmesia,,-1.908.889,-4.314.167,P,PPL,BR,,15,3113800,,,0,,600,America/Sao_Paulo,03/08/2012
3466916,Ilha Carmen,Ilha Carmen,Ilha Carmen,-10.2,-5.553.333,T,ISL,BR,,14,,,,0,,273,America/Cuiaba,05/12/2018
3466917,Carlos Ribeiro,Carlos Ribeiro,Carlos Ribeiro,-2.101.667,-4.583.333,P,PPL,BR,,15,3107109,,,0,,880,America/Sao_Paulo,05/03/2013
3466918,Carlos Pinheiro,Carlos Pinheiro,Carlos Pinheiro,-1.653.333,-3.991.667,P,PPL,BR,,5,2911808,,,0,,292,America/Bahia,05/12/2012
3466919,Carlos Peixoto Filho,Carlos Peixoto Filho,Carlos Peixoto Filho,-21.1,-4.293.333,S,RSTN,BR,,15,3169901,,,0,,379,America/Sao_Paulo,05/12/2012
3466920,Carlos Magalhães,Carlos Magalhaes,Carlos Magalhaes$Carlos Magalhães,-2.143.333,-48.45,S,RSTN,BR,,27,3553708,,,0,,525,America/Sao_Paulo,05/03/2013
3466921,Carlos Lobato,Carlos Lobato,Carlos Lobato$Fazenda Carlos Lobato,-20.05,-4.558.333,P,PPL,BR,BR,15,3137205,,,0,,653,America/Sao_Paulo,03/08/2012
3466922,Carlos Gomes,Carlos Gomes,Carlos Gomes,-2.273.333,-4.698.333,S,RSTN,BR,,27,3524709,,,0,,613,America/Sao_Paulo,05/03/2013
3466923,Carlos Gomes,Carlos Gomes,,-2.771.778,-5.191.361,P,PPL,BR,,23,4304853,,,0,,465,America/Sao_Paulo,03/08/2012
3466924,Carlos Gomes,Carlos Gomes,Carlos Gomes,-2.198.333,-41.8,P,PPL,BR,,21,3304607,,,0,,29,America/Sao_Paulo,05/12/2012
3466925,Carlos Euler,Carlos Euler,Carlos Euler,-2.218.333,-4.428.333,S,RSTN,BR,,15,3147808,,,0,,1074,America/Sao_Paulo,05/03/2013
3466926,Carlos de Vasconcelos,Carlos de Vasconcelos,Carlos de Vasconcelos,-1.883.333,-48.45,P,PPL,BR,,15,3170206,,,0,,840,America/Sao_Paulo,09/02/2013
3466927,Carlos de Lacerda,Carlos de Lacerda,Carlos de Lacerda,-2.176.667,-4.126.667,S,RSTP,BR,,21,3301009,,,0,,6,America/Sao_Paulo,05/12/2012
3466928,Estação Carlos de Campos,Estacao Carlos de Campos,Carlos Campos$Estacao Carlos de Campos$Estação Carlos de Campos,-2.353.333,-4.658.333,S,RSTN,BR,BR,27,3550308,25,,0,,729,America/Sao_Paulo,11/06/2020
3466929,Carlos Dahne,Carlos Dahne,Carlos Dahne$Carlos Dane,-2.673.333,-5.263.333,P,PPL,BR,BR,26,4205175,,,0,,378,America/Sao_Paulo,03/08/2012
3466930,Manguinhos,Manguinhos,Estacao Carlos Chagas$Estação Carlos Chagas$Manguinhos,-2.287.814,-4.325.138,S,RSTN,BR,,21,3304557,,,0,,8,America/Sao_Paulo,03/08/2012
3466931,Carlos Chagas,Carlos Chagas,Urucu$Urucú,-1.770.306,-4.076.639,P,PPL,BR,,15,3113701,,,13206,,206,America/Sao_Paulo,03/08/2012
3466932,Carlos Bernardes,Carlos Bernardes,Carlos Bernardes,-2.011.667,-45.6,S,RSTN,BR,,15,3135308,,,0,,631,America/Sao_Paulo,05/03/2013
3466933,Carlos Barbosa,Carlos Barbosa,,-292.975,-5.150.361,P,PPL,BR,,23,4304804,,,19105,,680,America/Sao_Paulo,03/08/2012
3466934,Carlos Alves,Carlos Alves,,-2.160.833,-4.311.639,P,PPLL,BR,,15,3162906,,,0,,397,America/Sao_Paulo,03/08/2012
3466935,Córrego Carlos,Corrego Carlos,,-21.3,-5.691.667,H,STM,BR,,11,,,,0,,309,America/Campo_Grande,17/12/1993
3466936,Carlópolis,Carlopolis,,-23.425,-4.972.083,P,PPL,BR,,18,4104709,,,0,,496,America/Sao_Paulo,03/08/2012
3466937,Córrego do Cariru,Corrego do Cariru,Corrego do Cariru$Corrego do Carro$Córrego do Cariru$Córrego do Carro$Ribeirao Cariru$Ribeirão Cariru,-1.591.018,-4.745.619,H,STM,BR,,7,,,,0,,887,America/Sao_Paulo,08/01/2020
3466938,Córrego Cariri,Corrego Cariri,Corrego Agua Ruim$Corrego Cariri$Córrego Cariri$Córrego Água Ruim,-20.55,-50.95,H,STM,BR,BR,27,,,,0,,323,America/Sao_Paulo,19/01/2012
3466939,Cariri do Tocantins,Cariri do Tocantins,Cairiri,-1.189.083,-4.916.111,P,PPL,BR,BR,31,1703867,,,0,,303,America/Araguaina,03/08/2012
3466940,Carira,Carira,,-1.036.555,-377.499,A,ADM2,BR,,28,2801405,,,19990,,326,America/Maceio,25/05/2014
3466941,Carira,Carira,,-1.036.083,-3.770.111,P,PPL,BR,,28,2801405,,,10275,,361,America/Maceio,03/08/2012
3466942,Riacho de Cariparé,Riacho de Caripare,,-1.181.589,-4.473.343,H,STMI,BR,,5,,,,0,,441,America/Bahia,11/01/2013
3466943,Cariparé,Caripare,Curipare$Curiparé,-1.152.083,-4.504.028,P,PPLL,BR,BR,5,2926202,,,0,,500,America/Bahia,03/08/2012
3466944,Serra da Carioca,Serra da Carioca,Serra da Carioca,-2.278.333,-44.3,T,RDGE,BR,,0,,,,0,,1247,America/Sao_Paulo,05/03/2013
3466945,Serra da Carioca,Serra da Carioca,Serra da Carioca,-2.296.297,-4.325.954,T,MTS,BR,,21,,,,0,,656,America/Sao_Paulo,19/01/2012
3466946,Rio Carioca,Rio Carioca,Rio Carioca,-2.253.333,-44.2,H,STM,BR,,0,,,,0,,388,America/Sao_Paulo,05/03/2013
3466947,Carioca,Carioca,Carioca,-1.976.667,-4.473.333,S,RSTP,BR,,15,3145802,,,0,,714,America/Sao_Paulo,09/02/2013
3466948,Carioca,Carioca,,-1.982.111,-4.476.722,P,PPLL,BR,,15,3147105,,,0,,704,America/Sao_Paulo,03/08/2012
3466949,Rio Carinhanha,Rio Carinhanha,Carinhanha River$Rio Carinhanha,-1.433.333,-4.378.333,H,STM,BR,,0,,,,0,,441,America/Bahia,08/07/2021
3466950,Carinhanha,Carinhanha,,-1.430.472,-43.765,P,PPL,BR,,5,2907103,,,11407,,451,America/Bahia,03/08/2012
3466951,Morro do Caricó,Morro do Carico,Morro do Carico$Morro do Caricó,-2.285.439,-4.329.405,T,HLL,BR,,21,3304557,,,0,56,144,America/Sao_Paulo,03/08/2012
3466952,Caribe,Caribe,Caribe,-2.093.333,-4.766.667,S,RSTP,BR,,27,3505906,,,0,,729,America/Sao_Paulo,05/03/2013
3466953,Caribé,Caribe,,-1.323.333,-3.898.333,P,PPL,BR,,5,2917805,,,0,,14,America/Bahia,03/08/2012
3466954,Cariacica,Cariacica,QRJ,-2.026.389,-40.42,P,PPL,BR,,8,3201308,,,0,,72,America/Sao_Paulo,03/08/2012
3466955,Rio Cariacá,Rio Cariaca,Cariaca River$Cariaçã River$Riacho do Cariaca$Riacho do Cariacá$Rio Cariaca$Rio Cariacá,-11,-3.918.333,H,STMI,BR,BR,5,,,,0,,265,America/Bahia,23/08/2021
3466956,Rio Cariaçá,Rio Cariaca,Riacho do Coite$Riacho do Coité$Rio Cariaca$Rio Cariaçá$Rio Coite$Rio Coité,-10.7,-3.991.667,H,STM,BR,BR,5,,,,0,,359,America/Bahia,19/01/2012
3466957,Cariaçá,Cariaca,,-1.049.551,-4.012.638,P,PPL,BR,,5,2930105,,,0,,467,America/Bahia,11/01/2013
3466958,Cares,Cares,Cares$Soares,-26.35,-48.85,P,PPL,BR,BR,26,4209102,,,0,,39,America/Sao_Paulo,03/08/2012
3466959,Careaçu,Careacu,Care-Assu$Cariacu$Cariaçu$Caré-Assú,-2.204.306,-4.569.917,P,PPL,BR,BR,15,3113602,,,0,,816,America/Sao_Paulo,03/08/2012
3466960,Cardosos,Cardosos,Cardoso$Cardosos,-19.75,-4.491.667,S,RSTN,BR,BR,15,3117603,,,0,,686,America/Sao_Paulo,03/08/2012
3466961,Cardoso Moreira,Cardoso Moreira,Cardoso Moreiro,-2.148.833,-4.161.556,P,PPL,BR,BR,21,3301157,,,0,,25,America/Sao_Paulo,03/08/2012
3466962,Rio Cardoso,Rio Cardoso,,-29.45,-49.9,H,STM,BR,,23,,,,0,,4,America/Sao_Paulo,17/12/1993
3466963,Ribeirão do Cardoso,Ribeirao do Cardoso,,-1.478.333,-59.3,H,STM,BR,,14,,,,0,,332,America/Cuiaba,17/12/1993
